"recordID","month","day","year","period","plot","species","sex","age","reprod","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","ltag","note3","prevrt","prevlet","note5","date","tagunique","group"
58264,2,2,2014,422,11,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,56,"B7174B","*","001262",NA,"001263, 001979, 001656","001262",NA,2014-02-02,"B7174B_0,001262_0,001263_0,001979_0,001656_0,001262_0",47
58265,2,2,2014,422,11,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,42,"001980","*","001983","*",NA,NA,NA,2014-02-02,"001980_0,001983_0",72
58266,2,2,2014,422,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,49,"001984","*","001985","*",NA,NA,NA,2014-02-02,"001984_0,001985_0",73
58267,2,2,2014,422,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,50,"001557",NA,"001762","*","001369","001368, 001986",NA,2014-02-02,"001557_0,001762_0,001369_0,001368_0,001986_0",36
58268,2,2,2014,422,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,34,51,"001041",NA,"001042",NA,NA,NA,NA,2014-02-02,"001041_0,001042_0",16
58269,2,2,2014,422,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"001987","*","001988","*",NA,NA,NA,2014-02-02,"001987_0,001988_0",74
58270,2,2,2014,422,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,41,"001488",NA,"001487",NA,NA,NA,NA,2014-02-02,"001488_0,001487_0",61
58292,2,2,2014,422,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"001540","*","001836","*",NA,"001539",NA,2014-02-02,"001540_0,001836_0,001539_0",75
58293,2,2,2014,422,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,32,41,"001415",NA,"001416",NA,NA,NA,NA,2014-02-02,"001415_0,001416_0",63
58294,2,2,2014,422,14,"DM","F",NA,NA,NA,"S",NA,NA,NA,38,51,"001518",NA,"001747",NA,"001200","001236",NA,2014-02-02,"001518_0,001747_0,001200_0,001236_0",49
58295,2,2,2014,422,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,49,"001525","*","001526","*",NA,NA,NA,2014-02-02,"001525_0,001526_0",76
58296,2,2,2014,422,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,57,"001527","*","001528","*",NA,NA,NA,2014-02-02,"001527_0,001528_0",77
58297,2,2,2014,422,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,55,"001529","*","001530","*",NA,NA,NA,2014-02-02,"001529_0,001530_0",78
58298,2,2,2014,422,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,51,"001531","*","001532","*",NA,NA,NA,2014-02-02,"001531_0,001532_0",79
58334,2,1,2014,422,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,50,"000620",NA,"000619",NA,NA,NA,NA,2014-02-01,"000620_0,000619_0",5
58335,2,1,2014,422,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,51,"001950","*","001951","*",NA,NA,NA,2014-02-01,"001950_0,001951_0",80
58336,2,1,2014,422,17,"DM","F",NA,NA,NA,"S",NA,NA,NA,35,35,"001952","*","001973","*",NA,NA,NA,2014-02-01,"001952_0,001973_0",81
58337,2,1,2014,422,17,"DM","M",NA,NA,"M",NA,NA,NA,NA,34,51,"001294",NA,"001505","*",NA,"001295, 001972",NA,2014-02-01,"001294_0,001505_0,001295_0,001972_0",52
58338,2,1,2014,422,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,49,"001310",NA,"001311",NA,NA,NA,NA,2014-02-01,"001310_0,001311_0",26
58339,2,1,2014,422,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,46,"001971","*","001970","*",NA,NA,NA,2014-02-01,"001971_0,001970_0",82
58341,2,1,2014,422,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,52,"000509",NA,"000508",NA,NA,NA,NA,2014-02-01,"000509_0,000508_0",2
58342,2,1,2014,422,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,50,"000611",NA,"001967","*",NA,"000612",NA,2014-02-01,"000611_0,001967_0,000612_0",83
58349,2,2,2014,422,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,51,"001873","*","001536","*","001535",NA,NA,2014-02-02,"001873_0,001536_0,001535_0",84
58350,2,2,2014,422,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,32,25,"001537","*","001735","*",NA,"001538, 001635",NA,2014-02-02,"001537_0,001735_0,001538_0,001635_0",85
58351,2,2,2014,422,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,55,"001353",NA,"001749","*","000673","000672, 001237, 001498, 001575, 001511, 001629",NA,2014-02-02,"001353_0,001749_0,000673_0,000672_0,001237_0,001498_0,001575_0,001511_0,001629_0",17
58352,2,2,2014,422,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,49,"001576","*","001476",NA,"001475",NA,NA,2014-02-02,"001576_0,001476_0,001475_0",57
58353,2,2,2014,422,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,52,"001417",NA,"001418",NA,NA,NA,NA,2014-02-02,"001417_0,001418_0",64
58408,3,1,2014,423,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,53,"001971",NA,"001970",NA,NA,NA,NA,2014-03-01,"001971_0,001970_0",82
58409,3,1,2014,423,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,34,47,"000509",NA,"000508",NA,NA,NA,NA,2014-03-01,"000509_0,000508_0",2
58410,3,1,2014,423,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,41,"001952",NA,"001973",NA,NA,NA,NA,2014-03-01,"001952_0,001973_0",81
58414,3,1,2014,423,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,32,23,"001503","*","001504","*",NA,NA,NA,2014-03-01,"001503_0,001504_0",86
58416,3,1,2014,423,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,49,"001310",NA,"001311",NA,NA,NA,NA,2014-03-01,"001310_0,001311_0",26
58418,3,1,2014,423,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,52,"001294",NA,"001505","*",NA,"001295, 001972",NA,2014-03-01,"001294_0,001505_0,001295_0,001972_0",52
58419,3,1,2014,423,17,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,49,"000620",NA,"000619",NA,NA,NA,NA,2014-03-01,"000620_0,000619_0",5
58460,3,2,2014,423,4,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,45,"001567","*","001566","*",NA,NA,NA,2014-03-02,"001567_0,001566_0",87
58461,3,2,2014,423,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,56,"001386",NA,"001385",NA,NA,NA,NA,2014-03-02,"001386_0,001385_0",40
58462,3,2,2014,423,4,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,44,"001935",NA,"001554","*",NA,"001934",NA,2014-03-02,"001935_0,001554_0,001934_0",69
58463,3,2,2014,423,4,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,30,"001563","*","001564","*",NA,NA,NA,2014-03-02,"001563_0,001564_0",88
58464,3,2,2014,423,4,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,48,"001753",NA,"001555","*","001227","001474",NA,2014-03-02,"001753_0,001555_0,001227_0,001474_0",54
58465,3,2,2014,423,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,52,"001562","*","001560","*",NA,NA,NA,2014-03-02,"001562_0,001560_0",89
58466,3,2,2014,423,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,53,"001938",NA,"001936",NA,NA,NA,NA,2014-03-02,"001938_0,001936_0",68
58472,3,2,2014,423,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,50,"001041",NA,"001042",NA,NA,NA,NA,2014-03-02,"001041_0,001042_0",16
58473,3,2,2014,423,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,50,"B7174B",NA,"001262",NA,"001263, 001979, 001656","001262",NA,2014-03-02,"B7174B_0,001262_0,001263_0,001979_0,001656_0,001262_0",47
58475,3,2,2014,423,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"001557","*","001762",NA,"001369","001368, 001986",NA,2014-03-02,"001557_0,001762_0,001369_0,001368_0,001986_0",36
58477,3,2,2014,423,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,51,"001565","*","001556","*",NA,NA,NA,2014-03-02,"001565_0,001556_0",90
58479,3,2,2014,423,11,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,51,"001825",NA,"001921",NA,"001920, 001582, 001723",NA,NA,2014-03-02,"001825_0,001921_0,001920_0,001582_0,001723_0",71
58480,3,2,2014,423,11,"DM","F",NA,NA,NA,NA,NA,"R",NA,35,44,"001491",NA,"001492",NA,NA,NA,NA,2014-03-02,"001491_0,001492_0",60
58498,3,2,2014,423,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,34,32,"001537",NA,"001735",NA,NA,"001538, 001635",NA,2014-03-02,"001537_0,001735_0,001538_0,001635_0",85
58499,3,2,2014,423,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,37,55,"001529",NA,"001530",NA,NA,NA,NA,2014-03-02,"001529_0,001530_0",78
58501,3,2,2014,423,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,38,51,"001518","*","001747",NA,"001200","001236",NA,2014-03-02,"001518_0,001747_0,001200_0,001236_0",49
58503,3,2,2014,423,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"001413",NA,"001414",NA,NA,NA,NA,2014-03-02,"001413_0,001414_0",62
58506,3,2,2014,423,14,"DM","F",NA,NA,NA,NA,NA,"R",NA,36,49,"001531",NA,"001532",NA,NA,NA,NA,2014-03-02,"001531_0,001532_0",79
58507,3,2,2014,423,14,"DM","F",NA,"Z",NA,NA,NA,NA,NA,33,27,"001509","*","001510","*",NA,NA,NA,2014-03-02,"001509_0,001510_0",91
58508,3,2,2014,423,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"001353",NA,"001749","*","000673","000672, 001237, 001498, 001575, 001511, 001629",NA,2014-03-02,"001353_0,001749_0,000673_0,000672_0,001237_0,001498_0,001575_0,001511_0,001629_0",17
58571,3,29,2014,424,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,53,"001294",NA,"001505",NA,NA,NA,NA,2014-03-29,"001294_0,001505_0",52
58572,3,29,2014,424,17,"DM","F",NA,NA,NA,"S",NA,"R",NA,35,42,"001952",NA,"001973",NA,NA,NA,NA,2014-03-29,"001952_0,001973_0",81
58574,3,29,2014,424,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,51,"001310",NA,"001311",NA,NA,NA,NA,2014-03-29,"001310_0,001311_0",26
58575,3,29,2014,424,17,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,51,"001684","*","001683","*",NA,NA,NA,2014-03-29,"001684_0,001683_0",92
58579,3,29,2014,424,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,45,"000509",NA,"000508",NA,NA,NA,NA,2014-03-29,"000509_0,000508_0",2
58580,3,29,2014,424,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,35,"001795","*","001681","*","001682",NA,NA,2014-03-29,"001795_0,001681_0,001682_0",93
58581,3,29,2014,424,17,"DM","F",NA,NA,NA,NA,NA,"B",NA,36,47,"000620",NA,"000619",NA,NA,NA,NA,2014-03-29,"000620_0,000619_0",5
58582,3,29,2014,424,17,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,51,"001971",NA,"001970",NA,NA,NA,NA,2014-03-29,"001971_0,001970_0",82
58639,3,30,2014,424,4,"DM","M",NA,"Z",NA,NA,NA,NA,NA,37,46,"001668","*","001667","*",NA,NA,NA,2014-03-30,"001668_0,001667_0",94
58640,3,30,2014,424,4,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,44,"001666","*","001665","*",NA,NA,NA,2014-03-30,"001666_0,001665_0",95
58643,3,30,2014,424,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,46,"001567",NA,"001566",NA,NA,NA,NA,2014-03-30,"001567_0,001566_0",87
58645,3,30,2014,424,4,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,26,"B1E45B","*","001663","*","001664","001663",NA,2014-03-30,"B1E45B_0,001663_0,001664_0,001663_0",96
58648,3,30,2014,424,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,45,"001562",NA,"001560",NA,NA,NA,NA,2014-03-30,"001562_0,001560_0",89
58649,3,30,2014,424,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"001662","*","001661","*",NA,NA,NA,2014-03-30,"001662_0,001661_0",97
58650,3,30,2014,424,4,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,51,"001753",NA,"001555",NA,"001227","001474",NA,2014-03-30,"001753_0,001555_0,001227_0,001474_0",54
58663,3,30,2014,424,11,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,47,"B7174B","*","001262",NA,"001263, 001979, 001656","001262",NA,2014-03-30,"B7174B_0,001262_0,001263_0,001979_0,001656_0,001262_0",47
58664,3,30,2014,424,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,45,"001557",NA,"001762",NA,"001369","001368, 001986",NA,2014-03-30,"001557_0,001762_0,001369_0,001368_0,001986_0",36
58665,3,30,2014,424,11,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,45,"001491",NA,"001492",NA,NA,NA,NA,2014-03-30,"001491_0,001492_0",60
58667,3,30,2014,424,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,NA,"B25328","*","001846","*","001655","001654, 001759, 001846","E",2014-03-30,"B25328_0,001846_0,001655_0,001654_0,001759_0,001846_0",98
58705,3,30,2014,424,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,49,"001640","*","001639","*",NA,NA,NA,2014-03-30,"001640_0,001639_0",99
58706,3,30,2014,424,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,36,"001638","*","001637","*",NA,NA,NA,2014-03-30,"001638_0,001637_0",100
58707,3,30,2014,424,14,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,51,"001518",NA,"001747",NA,"001200","001236",NA,2014-03-30,"001518_0,001747_0,001200_0,001236_0",49
58709,3,30,2014,424,14,"DM","F",NA,NA,NA,"S",NA,"B",NA,36,44,"001419",NA,"001420",NA,NA,NA,NA,2014-03-30,"001419_0,001420_0",65
58712,3,30,2014,424,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,50,"001873",NA,"001536",NA,"001535",NA,NA,2014-03-30,"001873_0,001536_0,001535_0",84
58714,3,30,2014,424,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,40,"001537",NA,"001735","*",NA,"001538, 001635",NA,2014-03-30,"001537_0,001735_0,001538_0,001635_0",85
58715,3,30,2014,424,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,43,"001634","*","001633","*",NA,NA,NA,2014-03-30,"001634_0,001633_0",101
58717,3,30,2014,424,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"B6E2BD","*","001631","*","001632, 001874, B72A84","001631",NA,2014-03-30,"B6E2BD_0,001631_0,001632_0,001874_0,B72A84_0,001631_0",102
58719,3,30,2014,424,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"001353",NA,"001749","*","000673","000672, 001237, 001498, 001575, 001511, 001629",NA,2014-03-30,"001353_0,001749_0,000673_0,000672_0,001237_0,001498_0,001575_0,001511_0,001629_0",17
58720,3,30,2014,424,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,49,"001628","*","001748","*",NA,"001627",NA,2014-03-30,"001628_0,001748_0,001627_0",103
58809,4,26,2014,425,17,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"001778","*","001777","*",NA,NA,NA,2014-04-26,"001778_0,001777_0",104
58811,4,26,2014,425,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,45,"001952",NA,"001973",NA,NA,NA,NA,2014-04-26,"001952_0,001973_0",81
58813,4,26,2014,425,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,58,"001971",NA,"001970",NA,NA,NA,NA,2014-04-26,"001971_0,001970_0",82
58815,4,26,2014,425,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,50,"001310",NA,"001311",NA,NA,NA,NA,2014-04-26,"001310_0,001311_0",26
58816,4,26,2014,425,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,29,"001779","*","001720","*",NA,"001780",NA,2014-04-26,"001779_0,001720_0,001780_0",105
58817,4,26,2014,425,17,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,27,"001796","*","001797","*",NA,NA,NA,2014-04-26,"001796_0,001797_0",106
58818,4,26,2014,425,17,"DM","F",NA,NA,NA,"S",NA,"E",NA,35,47,"000509",NA,"000508",NA,NA,NA,NA,2014-04-26,"000509_0,000508_0",2
58820,4,26,2014,425,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,NA,"001795","*","001681",NA,"001682",NA,"E",2014-04-26,"001795_0,001681_0,001682_0",93
58821,4,26,2014,425,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,48,"001794","*","001793","*",NA,NA,NA,2014-04-26,"001794_0,001793_0",107
58824,4,26,2014,425,17,"DM","F",NA,NA,NA,NA,"P","E",NA,36,57,"000620",NA,"000619",NA,NA,NA,NA,2014-04-26,"000620_0,000619_0",5
58826,4,26,2014,425,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"001791","*","001792","*",NA,NA,NA,2014-04-26,"001791_0,001792_0",108
58880,4,27,2014,425,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"001788","*","001789","*",NA,NA,NA,2014-04-27,"001788_0,001789_0",109
58881,4,27,2014,425,4,"DM","M",NA,"Z",NA,NA,NA,NA,NA,38,36,"001790","*","001773","*",NA,NA,NA,2014-04-27,"001790_0,001773_0",110
58883,4,27,2014,425,4,"DM","F",NA,NA,NA,"S",NA,"E",NA,35,44,"001567",NA,"001566",NA,NA,NA,NA,2014-04-27,"001567_0,001566_0",87
58886,4,27,2014,425,4,"DM","F",NA,NA,NA,"S",NA,"B",NA,36,47,"001772","*","001771","*",NA,NA,NA,2014-04-27,"001772_0,001771_0",111
58890,4,27,2014,425,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,48,"B6E755",NA,"001609",NA,"001593, 001714, 001861","001594, 001609",NA,2014-04-27,"B6E755_0,001609_0,001593_0,001714_0,001861_0,001594_0,001609_0",112
58891,4,27,2014,425,4,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,51,"001751","*","001750","*",NA,NA,NA,2014-04-27,"001751_0,001750_0",113
58894,4,27,2014,425,4,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,52,"001753","*","001555",NA,"001227","001474",NA,2014-04-27,"001753_0,001555_0,001227_0,001474_0",54
58904,4,27,2014,425,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,51,"B25328",NA,"001846","*","001655","001654, 001759, 001846",NA,2014-04-27,"B25328_0,001846_0,001655_0,001654_0,001759_0,001846_0",98
58905,4,27,2014,425,11,"DM","F",NA,NA,NA,"P",NA,"E",NA,36,49,"B7174B",NA,"001262",NA,"001263, 001979, 001656","001262",NA,2014-04-27,"B7174B_0,001262_0,001263_0,001979_0,001656_0,001262_0",47
58906,4,27,2014,425,11,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,46,"001760","*","001758","*",NA,NA,NA,2014-04-27,"001760_0,001758_0",114
58907,4,27,2014,425,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,45,"001557",NA,"001762","*","001369","001368, 001986",NA,2014-04-27,"001557_0,001762_0,001369_0,001368_0,001986_0",36
58941,4,27,2014,425,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,41,"001638",NA,"001637",NA,NA,NA,NA,2014-04-27,"001638_0,001637_0",100
58945,4,27,2014,425,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,51,"001353",NA,"001749","*","000673","000672, 001237, 001498, 001575, 001511, 001629",NA,2014-04-27,"001353_0,001749_0,000673_0,000672_0,001237_0,001498_0,001575_0,001511_0,001629_0",17
58946,4,27,2014,425,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,53,"001518",NA,"001747","*","001200","001236",NA,2014-04-27,"001518_0,001747_0,001200_0,001236_0",49
58949,4,27,2014,425,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,46,"001634",NA,"001633",NA,NA,NA,NA,2014-04-27,"001634_0,001633_0",101
58951,4,27,2014,425,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,48,"001628",NA,"001748","*",NA,"001627",NA,2014-04-27,"001628_0,001748_0,001627_0",103
59031,5,31,2014,426,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,49,"001684",NA,"001683",NA,NA,NA,NA,2014-05-31,"001684_0,001683_0",92
59032,5,31,2014,426,17,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,36,"001779",NA,"001720","*",NA,"001780",NA,2014-05-31,"001779_0,001720_0,001780_0",105
59033,5,31,2014,426,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,44,"001952",NA,"001973",NA,NA,NA,NA,2014-05-31,"001952_0,001973_0",81
59034,5,31,2014,426,17,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"001310",NA,"001311",NA,NA,NA,NA,2014-05-31,"001310_0,001311_0",26
59038,5,31,2014,426,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,40,"001795",NA,"001681",NA,NA,NA,NA,2014-05-31,"001795_0,001681_0",93
59044,5,31,2014,426,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,36,47,"000509",NA,"000508",NA,NA,NA,NA,2014-05-31,"000509_0,000508_0",2
59045,5,31,2014,426,17,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,41,"001719","*","001718","*",NA,NA,NA,2014-05-31,"001719_0,001718_0",115
59117,6,1,2014,426,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,46,"B6E755","*","001609",NA,"001593, 001714, 001861","001594, 001609",NA,2014-06-01,"B6E755_0,001609_0,001593_0,001714_0,001861_0,001594_0,001609_0",112
59124,6,1,2014,426,4,"DM","F",NA,NA,NA,"S",NA,NA,NA,35,43,"001567",NA,"001566",NA,NA,NA,NA,2014-06-01,"001567_0,001566_0",87
59130,6,1,2014,426,11,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,27,"001737","*","001729","*",NA,NA,NA,2014-06-01,"001737_0,001729_0",116
59132,6,1,2014,426,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"B25328",NA,"001846",NA,"001655","001654, 001759, 001846",NA,2014-06-01,"B25328_0,001846_0,001655_0,001654_0,001759_0,001846_0",98
59133,6,1,2014,426,11,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,48,"B7174B",NA,"001262",NA,"001263, 001979, 001656","001262",NA,2014-06-01,"B7174B_0,001262_0,001263_0,001979_0,001656_0,001262_0",47
59135,6,1,2014,426,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"001760",NA,"001758",NA,NA,NA,NA,2014-06-01,"001760_0,001758_0",114
59136,6,1,2014,426,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,35,44,"001700","*","001701","*",NA,NA,NA,2014-06-01,"001700_0,001701_0",117
59142,6,1,2014,426,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,34,21,"001702","*","001703","*",NA,NA,NA,2014-06-01,"001702_0,001703_0",118
59143,6,1,2014,426,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,46,"001704","*","001705","*",NA,NA,NA,2014-06-01,"001704_0,001705_0",119
59145,6,1,2014,426,11,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,47,"001706","*","001707","*",NA,NA,NA,2014-06-01,"001706_0,001707_0",120
59187,6,1,2014,426,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,45,"001634",NA,"001633",NA,NA,NA,NA,2014-06-01,"001634_0,001633_0",101
59188,6,1,2014,426,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,42,"001537",NA,"001735","*",NA,"001538, 001635",NA,2014-06-01,"001537_0,001735_0,001538_0,001635_0",85
59191,6,1,2014,426,14,"DM","M",NA,"Z",NA,NA,NA,NA,NA,35,28,"001746","*","001710","*",NA,NA,NA,2014-06-01,"001746_0,001710_0",121
59194,6,1,2014,426,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,42,"001709","*","001745","*",NA,NA,NA,2014-06-01,"001709_0,001745_0",122
59195,6,1,2014,426,14,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,44,"001628",NA,"001748",NA,NA,"001627",NA,2014-06-01,"001628_0,001748_0,001627_0",103
59196,6,1,2014,426,14,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"B6E2BD","*","001631",NA,"001632, 001874, B72A84","001631",NA,2014-06-01,"B6E2BD_0,001631_0,001632_0,001874_0,B72A84_0,001631_0",102
59203,6,1,2014,426,14,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,49,"001873","*","001536",NA,"001535",NA,NA,2014-06-01,"001873_0,001536_0,001535_0",84
59294,6,28,2014,427,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,42,"001795",NA,"001681",NA,NA,NA,NA,2014-06-28,"001795_0,001681_0",93
59298,6,28,2014,427,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,47,"001310",NA,"001311",NA,NA,NA,NA,2014-06-28,"001310_0,001311_0",26
59306,6,28,2014,427,17,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,43,"001952",NA,"001973",NA,NA,NA,NA,2014-06-28,"001952_0,001973_0",81
59310,6,28,2014,427,17,"DM","F",NA,NA,NA,NA,NA,"B",NA,35,48,"000509",NA,"000508",NA,NA,NA,NA,2014-06-28,"000509_0,000508_0",2
59313,6,28,2014,427,17,"DM","M",NA,"Z",NA,NA,NA,NA,NA,36,40,"001779",NA,"001720",NA,NA,NA,NA,2014-06-28,"001779_0,001720_0",105
59318,6,28,2014,427,17,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,47,"001684",NA,"001683",NA,NA,NA,NA,2014-06-28,"001684_0,001683_0",92
59387,6,29,2014,427,4,"DM","F",NA,NA,NA,NA,NA,"E",NA,37,51,"001751",NA,"001750",NA,NA,NA,NA,2014-06-29,"001751_0,001750_0",113
59391,6,29,2014,427,4,"DM","F",NA,NA,NA,"S",NA,NA,NA,34,41,"001889","*","001849","*",NA,NA,NA,2014-06-29,"001889_0,001849_0",123
59395,6,29,2014,427,4,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,47,"B6E755",NA,"001609",NA,"001593, 001714, 001861","001594, 001609",NA,2014-06-29,"B6E755_0,001609_0,001593_0,001714_0,001861_0,001594_0,001609_0",112
59402,6,29,2014,427,4,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,50,"001848","*","001847","*",NA,NA,NA,2014-06-29,"001848_0,001847_0",124
59421,6,29,2014,427,11,"DM","F",NA,"Z",NA,NA,NA,NA,NA,36,28,"001702",NA,"001703",NA,NA,NA,NA,2014-06-29,"001702_0,001703_0",118
59422,6,29,2014,427,11,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,46,"001760",NA,"001758",NA,NA,NA,NA,2014-06-29,"001760_0,001758_0",114
59429,6,29,2014,427,11,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,37,"001737",NA,"001729",NA,NA,NA,NA,2014-06-29,"001737_0,001729_0",116
